,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,filename,price
8426,5140,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Wrangler Women's Pinstrupe Grey Melange T-shirt,http://assets.myntassets.com/v1/images/style/properties/074dceec0ae3cf48a59967eca2575efc_images.jpg,5140.jpg,25.0
8640,42960,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,French Connection Men Black Belt,http://assets.myntassets.com/v1/images/style/properties/cf4aa38d32847db79811a60302242166_images.jpg,42960.jpg,165.0
3645,17246,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Navy Blue Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/fe675fa4821d1e74d0ee0a2798fd6b97_images.jpg,17246.jpg,45.0
4800,46649,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017,Casual,Rasasi Women Confidence Deo,http://assets.myntassets.com/v1/images/style/properties/51a9461e3798a21e2200f72dc0b62bc7_images.jpg,46649.jpg,220.0
4713,48343,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Pitaraa Golden Fish Scale Necklace,http://assets.myntassets.com/v1/images/style/properties/72d3ce88a1dd3c015e660da7aabe8ef1_images.jpg,48343.jpg,225.0
8701,28113,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Jockey COMFORT PLUS Men Comfort Plus Charcoal Trunks 8015,http://assets.myntassets.com/v1/image/style/properties/28113/Jockey-Men-Comfort-Plus-Charcoal-Trunks_1_f5d20d9418a1c6e4b7865c246ec15649.jpg,28113.jpg,30.0
2242,23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Sagar Cream Kurta,http://assets.myntassets.com/v1/images/style/properties/2d5432705c58384093195f811d8bea9d_images.jpg,23214.jpg,80.0
9540,57480,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,ID Men White & Navy Blue Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/ID-Men-White---Navy-Blue-Casual-Shoes_4bc7174d2129951f8125582abe520d0c_images.jpg,57480.jpg,25.0
9545,21400,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Locomotive Men Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/51094aa6b0d88039792ba9a93554d813_images.jpg,21400.jpg,220.0
5210,22766,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,BIBA Women Solid Red Kurta,http://assets.myntassets.com/v1/images/style/properties/1e4970146fd5d36a597ee54829b10637_images.jpg,22766.jpg,45.0
5039,15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014,Formal,Arrow  Men Solid Cream Trousers,http://assets.myntassets.com/v1/images/style/properties/e7d92d0526bdca2144950e6c8fb3857d_images.jpg,15128.jpg,220.0
8903,16075,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2011,Casual,Belkin Unisex Stealth Slip Case Black Laptop Bag,http://assets.myntassets.com/v1/images/style/properties/79e4ba2e7a2c7b9aea9d08a959f51878_images.jpg,16075.jpg,175.0
1233,9669,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Checks Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/5824da2955055c4b2893259393ebac06_images.jpg,9669.jpg,215.0
545,39178,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aneri Women Blue & Brown Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/63db656dc4734d22a042a82d4d2220b4_images.jpg,39178.jpg,150.0
7911,47647,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012,Formal,Carlton London Men Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/583a6e7bed6509e266c34f893baa4845_images.jpg,47647.jpg,185.0
9945,17109,Women,Accessories,Wallets,Wallets,Pink,Winter,2015,Casual,Lino Perros Women Small Purse Pink Wallet,http://assets.myntassets.com/v1/images/style/properties/55c0d8087fe795435af93efcfc316820_images.jpg,17109.jpg,90.0
1761,5467,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Elite Black Shoe,http://assets.myntassets.com/v1/images/style/properties/2647f07a41cd23ee046ffad2d5d4a520_images.jpg,5467.jpg,200.0
2276,37089,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/00534387c770449ff59eec3522f0ad55_images.jpg,37089.jpg,175.0
2073,16335,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Formal,Peter England Men Stripes Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/aa8b9682624251e7db4e70f63984438d_images.jpg,16335.jpg,50.0
3399,11173,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Scullers Men Stripes Red Sweaters,http://assets.myntassets.com/v1/images/style/properties/5880c43a46731ad11e235232827839ae_images.jpg,11173.jpg,100.0
197,6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/b54b7d7f19b9dbb54c85c584719c46ef_images.jpg,6041.jpg,100.0
2101,41452,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Lee Cooper Men White Shoes,http://assets.myntassets.com/v1/images/style/properties/b108d9994e0371f64073b44b2669a79d_images.jpg,41452.jpg,45.0
4920,31144,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Gini and Jony Boys Printed Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/deba391102cf15058addefecf16dc72e_images.jpg,31144.jpg,215.0
5674,6534,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Women's Border Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/5d5e5eee415eec05d9e53b46edb2fe07_images.jpg,6534.jpg,105.0
6405,25064,Men,Accessories,Accessories,Accessory Gift Set,Brown,Winter,2015,Formal,Lino Perros Men Formal Brown Accessory Gift Set,http://assets.myntassets.com/v1/images/style/properties/6227c191d94071624913ba3a98929d6d_images.jpg,25064.jpg,170.0
1804,25121,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Gem Ring Black Clutch,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Gem-Ring-Black-Clutch_c759e29c1cd34d25acb427a5b48d9dc3_images.jpg,25121.jpg,60.0
8949,24378,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Folklore Women Red  Kurta,http://assets.myntassets.com/v1/images/style/properties/9d166971fedb5ae6aa0a4bf310941daf_images.jpg,24378.jpg,215.0
1033,18033,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Solid Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Solid-Brown-Handbag8315dfefd4ac9ed0b34395a7db70bf4c_images.jpg,18033.jpg,160.0
3634,12734,Women,Accessories,Bags,Handbags,Black,Fall,2011,Sports,Nike Women Samba Black Handbags,http://assets.myntassets.com/v1/images/style/properties/2a899ab5a898a51c8954ae04dc89c973_images.jpg,12734.jpg,80.0
5901,19035,Women,Footwear,Shoes,Heels,Red,Winter,2015,Casual,Catwalk Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/38466c8e7068274a33358558b4153de7_images.jpg,19035.jpg,140.0
7434,16823,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Little Miss Women Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/bad21a032280cedd39b6ac3e64c2749c_images.jpg,16823.jpg,70.0
7639,14325,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,ADIDAS Women Printed Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/8b337d6579df6708417a8298f946f91b_images.jpg,14325.jpg,160.0
8678,16278,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Pink Floyd Men Pink Floyd Grey Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/d7dc054c09ab9a525729136342f8e5cc_images.jpg,16278.jpg,100.0
2255,50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings,http://assets.myntassets.com/v1/images/style/properties/ec0c5925ee7281c4e033456b22273ab8_images.jpg,50947.jpg,35.0
3790,16358,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Peter England Men Stripes White Shirt,http://assets.myntassets.com/v1/images/style/properties/7d83e37d8d0ba4b84a77449190fe7d7d_images.jpg,16358.jpg,215.0
5536,44895,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Green Polo Neck T-shirt,http://assets.myntassets.com/v1/images/style/properties/0559de24cf1f0fc36ee176c30b01c69d_images.jpg,44895.jpg,155.0
7008,46565,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Timex Expedition Men White Dial Watch T49824,http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Watches_993864a227f2e38c1c2e848f4ca8c8c7_images.jpg,46565.jpg,110.0
3691,7737,Unisex,Accessories,Headwear,Caps,Black,Fall,2011,Sports,Puma Unisex Stripe Cat Black Cap,http://assets.myntassets.com/v1/images/style/properties/d599f095f680da775a57b3b2465e0f13_images.jpg,7737.jpg,180.0
9202,33136,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/29b9f7a6c0432d0850e89a9dcc9ce3dc_images.jpg,33136.jpg,225.0
9986,29068,Women,Accessories,Bags,Handbags,Black,Winter,2016,Casual,Fastrack Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/5affc9ac28372ce5d35860e83cdb8fd9_images.jpg,29068.jpg,170.0
9195,14526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Aqua Blue & White Grey Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/fb97e6093ce675d9baf8053140860d41_images.jpg,14526.jpg,210.0
630,40520,Men,Accessories,Watches,Watches,Cream,Winter,2016,Casual,Titan Men Cream Dial Watch,http://assets.myntassets.com/v1/images/style/properties/30bdfec62477379208f3867499e951da_images.jpg,40520.jpg,155.0
6515,12878,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Provogue Men Formal Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/5118fce91ce772adb0863c71de7f5dfe_images.jpg,12878.jpg,105.0
8109,22016,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,BIBA Women Sequin Black Kurta,http://assets.myntassets.com/v1/images/style/properties/0ef3609ecd360cea032720bbbe665ad8_images.jpg,22016.jpg,135.0
8663,33903,Men,Accessories,Watches,Watches,White,Summer,2017,Casual,Citizen Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/015be75a6fbcb92b2fa26e94db850bd0_images.jpg,33903.jpg,50.0
6191,22870,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012,Casual,Woodland Men Olive Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/f614e718ab2580a4a39b41b4e92c7e7f_images.jpg,22870.jpg,165.0
903,37682,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/d31f6013e972ceea6d6e3b234bad5bc4_images.jpg,37682.jpg,150.0
1488,39579,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Multi Colour Flats,http://assets.myntassets.com/v1/images/style/properties/8cb2555ca0cb804a80576369d26d6031_images.jpg,39579.jpg,130.0
4978,33879,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/0f3db2ce7c4db971af56c15d14056712_images.jpg,33879.jpg,210.0
4115,3532,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's Hard Work Never Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/d33f9dfbeb496ffc1e2e4acaa65eeca9_images.jpg,3532.jpg,120.0
2972,52445,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual,Red Rose Pink & Black Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Pink---Black-Nightdress_5252cb4a30eaebb845597755e8f81934_images.jpg,52445.jpg,40.0
2670,54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Blue-Pajama_42ce7d05539043f65e6074f133cafbde_images.jpg,54984.jpg,165.0
1578,16552,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Basics Men Grey Printed Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/1409929bc932016f797d39507f500bfc_images.jpg,16552.jpg,190.0
1307,2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Sports,ADIDAS Men's Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/c37cbdf8358102c49c0f5dbe1c0e1856_images.jpg,2047.jpg,140.0
6080,43624,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Vero Moda Women White Top,http://assets.myntassets.com/v1/images/style/properties/50f7e1fcc66ef9a3c29f0020c8710c6b_images.jpg,43624.jpg,205.0
844,46271,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,109F Blue A-Line Dress,http://assets.myntassets.com/v1/images/style/properties/54bf106056279c1e825094366347668d_images.jpg,46271.jpg,80.0
3585,4710,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Chronographic Digital Black Red Watch,http://assets.myntassets.com/v1/images/style/properties/87cca64e7f8d6a7772425018631d1391_images.jpg,4710.jpg,205.0
5731,44406,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2012,Sports,Force 10 Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/554a2be61078071561aea802dc7b6cf3_images.jpg,44406.jpg,70.0
2611,48177,Women,Accessories,Wallets,Wallets,Blue,Winter,2016,Casual,Fossil Women Blue Wallet,http://assets.myntassets.com/v1/images/style/properties/6a573758576c7f126117f1348e91590d_images.jpg,48177.jpg,220.0
8188,26489,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Graphic Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/679754cb669a9e425a844d6ceae70b1a_images.jpg,26489.jpg,110.0
2360,18600,Women,Footwear,Shoes,Flats,Grey,Fall,2011,Casual,Puma Women Roque Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/2341afa6401c16203f3a0b9b4f850e62_images.jpg,18600.jpg,170.0
8780,30315,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Surf-Punk-Red-T-shirt_2b4b5ff2f41c323c6eff4dcfedd43c39_images.jpg,30315.jpg,170.0
5807,44250,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Hidekraft Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/713400c51f2c5cd672433e3821a8e866_images.jpg,44250.jpg,160.0
8121,29263,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men aStar Ride 4M Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/3ec2af077f1ac2794a7fd5efe7532c0f_images.jpg,29263.jpg,175.0
4398,30850,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Fabindia Women Printed Multi Coloured Kurta,http://assets.myntassets.com/v1/images/style/properties/11b4ceea3c647c216fc7c18276ad4599_images.jpg,30850.jpg,50.0
8025,20325,Women,Apparel,Topwear,Kurtas,Red,Summer,2011,Ethnic,Mother Earth Women Printed Red Kurta,http://assets.myntassets.com/v1/images/style/properties/a3e591cc0c2b42e2f44073192b67d9e5_images.jpg,20325.jpg,150.0
4599,32393,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/aa1935a6cee21987f5170f0f739dff81_images.jpg,32393.jpg,225.0
8674,31668,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,Spykar Men Grey Jeans,http://assets.myntassets.com/v1/images/style/properties/d2ce69777468edf727bebe1600630ee2_images.jpg,31668.jpg,40.0
1922,24651,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Casual Handbag,http://assets.myntassets.com/v1/images/style/properties/20071e8478d349f28bde7685d91feb84_images.jpg,24651.jpg,50.0
8785,3412,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Myntra Mens Hard work never killed anyone T-shirt,http://assets.myntassets.com/v1/images/style/properties/76d05295d0e21cb960795ddad9e14d5b_images.jpg,3412.jpg,220.0
5912,52903,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Printed Sari,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Purple-Sari_82061516f2b0b2b84adf7e5881314a95_images.jpg,52903.jpg,180.0
70,35913,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Peperone Women Black & White Handbag,http://assets.myntassets.com/v1/images/style/properties/73bc7d63943231e4df1c7b7600496a3d_images.jpg,35913.jpg,60.0
1762,20205,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Flock Print Grey Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/cf31ca15ee97a60fc3b8aa0f6d7d2578_images.jpg,20205.jpg,140.0
3487,15976,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Turtle Solid Men Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/55ef786235952e593f02a2f0259b1721_images.jpg,15976.jpg,60.0
7588,50603,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Trunks,http://assets.myntassets.com/v1/images/style/properties/78f862aef3ca84ee166f2728b6c314a1_images.jpg,50603.jpg,165.0
681,16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Peter England Men Stripes Charcoal Trouser,http://assets.myntassets.com/v1/images/style/properties/9fbf62acb109790ee9cf91bf5594cf5c_images.jpg,16368.jpg,130.0
9704,2135,Men,Apparel,Topwear,Shirts,Red,Spring,2011,Casual,Basics Men Red & Blue Slim Fit Shirt,http://assets.myntassets.com/v1/images/style/properties/601de339dc161305e44766c44cb8daf9_images.jpg,2135.jpg,220.0
1225,44383,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Spinz Women Exotic Deo,http://assets.myntassets.com/v1/images/style/properties/f193d28504261186fa9b2cc593d965c1_images.jpg,44383.jpg,170.0
5032,59035,Women,Footwear,Shoes,Heels,Metallic,Winter,2012,Casual,Carlton London Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Metallic-Sandals_c1640e3f56c6f01b7f8460893d824221_images.jpg,59035.jpg,65.0
9816,42562,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Mother Earth Women Olive Top,http://assets.myntassets.com/v1/images/style/properties/c3204a38bd32773005353d006cd0761c_images.jpg,42562.jpg,120.0
550,20869,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Fila Men Camper Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/29fd56a0b77043ee672235e0cfd353cc_images.jpg,20869.jpg,145.0
9892,9186,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Men Free Wheeler Spirit Denim Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/64b2de17c4b53d1aac32027e42459c2f_images.jpg,9186.jpg,210.0
6068,20978,Women,Accessories,Belts,Belts,White,Winter,2016,Casual,Fastrack Women Leatherette White Belt,http://assets.myntassets.com/v1/images/style/properties/76ccf74f3b1a9b3f1785f706d7427809_images.jpg,20978.jpg,65.0
2998,51006,Women,Apparel,Innerwear,Bra,Brown,Summer,2017,Casual,Enamor Brown Bra,http://assets.myntassets.com/v1/images/style/properties/Enamor-Brown-Full-Figure-Bra_2e3a6868131e4774fdaefd2217decb01_images.jpg,51006.jpg,205.0
3665,4374,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Batman Men's Batman Big Face Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/d76e3c6cc67f78811d416cc0517ce07e_images.jpg,4374.jpg,80.0
4563,26555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,ID Men Black & Purple Shoes,http://assets.myntassets.com/v1/images/style/properties/6835350fa996308624b38edefa6f401e_images.jpg,26555.jpg,120.0
2693,16903,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Status Quo Men Solid Dark Grey Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/519f52fd6d8f4dc701a84890e062991a_images.jpg,16903.jpg,90.0
4558,47562,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Portia Women White Sandals,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-White-Sandals_01ec4e4a03fa56dee48db6b82aaa3b6e_images.jpg,47562.jpg,225.0
9407,18929,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Levi's Men Graphic Print Red Tshirt,http://assets.myntassets.com/v1/images/style/properties/50b72170d874e0b83af3b42f6ef677a9_images.jpg,18929.jpg,220.0
6443,18926,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Levi's Men Rubber Print Grey Tshirt,http://assets.myntassets.com/v1/images/style/properties/1cb4b061848ff9524bb873b7dea1e9ad_images.jpg,18926.jpg,175.0
